order_id,user_id,order_time,category,product,price,qty,is_purchase
O019044,u02718,2025-01-03T23:22:00,Home,Vacuum,25.59,3,1
O019045,u01913,2025-01-03 00:06:00,Fashion,Sneakers,39.56,1,1
O019046,u02195,2025/01/10 14:43:00,Sports,Dumbbell,17.37,2,1
O019047,u03010,2025-01-05T19:45:00,Book,Workbook,7.98,1,1
O019048,u03475,2025-01-07T03:23:00,  IT ,Router,42.79,1,1
O019049,u00517,2025/01/05 02:14:00,Beauty,Serum,21.66,1,0
O019050,u03913,2025-01-21 13:05:00,IT,GPU,22.98,4,0
O019051,u03153,2025/01/07 09:50:00,Food,Noodles,,6,1
O019052,u02591,2025-01-14 05:00:00,IT,Monitor,32.92,2,1
O019053,u03720,2025-01-03T12:51:00,Food,Chocolate,15.25,,1
O019054,u03533,2025-01-02T11:25:00,Fashion,Tshirt,19.77,1,1
O019055,u02293,2025-01-13T02:11:00,Home,Chair,38.24,1,1
O019056,u01272,2025-01-10 04:14:00,  Book ,Workbook,32.36,4,0
O019057,u02458,2025-01-08 06:55:00,Book,Comics,45.31,2,1
O019058,u01759,2025-01-04T02:18:00,  Beauty ,Serum,9.25,3,0
O019059,u00697,2025-01-01T11:43:00,Book,Comics,29.35,1,1
O019060,u02254,2025-01-10 10:52:00,Beauty,Cleanser,36.67,3,1
O019061,u01310,2025-01-29 12:01:00,Fashion,Jacket,91.67,3,1
O019062,u00104,2025-01-06 01:28:00,Home,Lamp,12.81,4,1
O019063,u02107,2025/01/09 10:22:00,Home,Lamp,16.5,1,1
O019064,u02207,2025-01-07T03:29:00,,Sauce,33.61,,1
O019065,u02693,2025-01-05 12:39:00,Food,Snack,21.81,2,1
O019066,u02473,2025/01/02 12:38:00,Food,Coffee,11.23,2,1
O019067,u03647,2025-01-05 00:07:00,Fashion,Tshirt,72.25,1,1
O019068,  u01656 ,2025-01-06T06:19:00,Book,Comics,35.67,2,1
O019069,u02037,2025/01/06 18:57:00,  Fashion ,Cap,20.85,1,1
O019070,u03447,2025-01-02T14:54:00,Food,Noodles,113.63,4,1
O019071,u01978,2025-01-09T02:00:00,  Beauty ,Lotion,32.24,1,1
O019072,u03766,2025/01/03 00:50:00,IT,Router,24.61,2,1
O019073,u01483,2025/01/02 23:36:00,Beauty,Serum,20.56, 2 ,1
O019074,u01371,2025-01-03 05:19:00,Food,  Cereal , 18.28 ,1,1
O019075,  u03305 ,2025-01-03T17:29:00,Fashion,Socks,31.23,2,1
O019076,u01139,2025-01-11 15:16:00,Food,Chocolate,19.24,2,1
O019077,u02624,2025-01-07T18:33:00,Sports,Ball, 20.36 ,3,1
O019078,,2025/01/01 18:36:00,Home,Vacuum,48.96,2,1
O019079,u01401,2025-01-01 18:29:00,,Vacuum,17.44,5,1
O019080,u03227,2025-01-04 13:32:00,Book,Ebook,80.66,2,1
O019081,u00235,2025-01-03 13:52:00,Sports,Shoes,16.14,3,0
O019082,u03786,2025-01-01 21:07:00,Book,Magazine,39.1,1,1
O019083,u00083,2025-01-04T02:34:00,IT,,45.67,1,1
O019084,u01607,2025-01-04T11:20:00,Food,Tea,385.84,2,1
O019085,,2025-01-01 18:36:00,Book,Ebook,23.96, 4 ,1
O019086,u00442,2025/01/01 21:03:00,Fashion,Cap,57.17,2,1
O019087,u01709,2025/01/03 14:57:00,Sports,YogaMat, 10.37 ,2,1
O019088,u03646,2025-01-03 18:36:00,Beauty,Perfume,27.85,1,0
O019089,u03162,2025-01-25 16:26:00,Fashion,  Sneakers ,8.4,3,1
O019090,u02912,2025-01-03 21:21:00,Sports,Dumbbell,22.59,1,1
O019091,u02220,2025/01/07 02:56:00,Book,Comics,23.57,1,1
O019092,u01117,2025-01-01T09:44:00,Food,Chocolate,59.88,1,1
O019093,u00638,2025-01-11 23:26:00,IT,Headset,17.23, 1 ,1
O019094,u00148,2025-01-04 08:18:00,Sports,Dumbbell,34.25,3,1
O019095,u03111,2025/01/08 09:28:00,Home,Vacuum,39.0,1,0
O019096,u01758,2025/01/03 21:53:00,Home,  AirFryer ,14.71,2,1
O019097,u00031,2025-01-07T05:07:00,Beauty,Shampoo,19.97,2,1
O019098,u02812,2025-01-08 22:26:00,Book,Comics,27.18,2,1
O019099,u01289,2025-01-15 14:49:00,Fashion,Socks,16.77,1,1
O019100,u01431,2025/01/05 03:11:00,Sports,Dumbbell,13.18,1,1
O019101,u03711,2025-01-03 17:27:00,IT,Laptop,23.22,2,0
O019102,u03558,2025-01-03T10:21:00,IT,Laptop,27.93,2,1
O019103,u01881,2025-01-03T05:35:00,Book,Comics,36.6,1,1
O019104,u03723,2025-01-01T20:44:00,Sports,YogaMat,24.71,2,1
O019105,u02642,2025-01-04 06:20:00,Home,Lamp,86.74,3,1
O019106,u02248,2025/01/03 01:32:00,Sports,Jersey,21.72,1,1
O019107,u03668,2025/01/13 02:17:00,IT,Monitor,5.42,3,1
O019108,u00850,2025-01-01T12:01:00,Fashion,Jacket,44.18,3,1
O019109,u01509,2025-01-02T11:58:00,Home,AirFryer,25.36,1,1
O019110,u01724,2025/01/05 11:51:00,IT,Laptop,1057.6, 2 ,0
O019111,u02593,2025-01-19 14:52:00,Book,Comics,17.68,1,1
O019112,u02114,2025-01-02T06:23:00,Beauty,Perfume,84.68,3,1
O019113,u02718,2025-01-09T04:39:00,,GPU, 15.33 ,1,1
O019114,u00393,2025-01-06T14:43:00,Book,Workbook,35.24,1,0
O019115,u02720,2025-01-09 00:25:00,Sports,Bottle,47.99,1,1
O019116,u01540,2025-01-17 19:35:00,Book,Magazine,16.62,3,1
O019117,u01342,2025-01-04 08:48:00,Beauty,MaskPack,9.3,1,1
O019118,u03345,2025-01-06T17:17:00,IT,SSD,44.08,1,1
O019119,u00644,2025-01-05 21:57:00,Sports,Bottle,free,1,1
O019120,u01414,2025-01-03 20:06:00,Book,Novel,19.3, 6 ,0
O019121,u02505,2025-01-09T03:30:00,Beauty,Shampoo,30.74,1,1
O019122,u02856,2025/01/06 22:07:00,Home,Chair,52.49,0,1
O019123,u01380,2025-01-01 22:17:00,Fashion,  Sneakers ,-25.71,2,1
O019124,u02757,2025-01-02 01:09:00,Fashion,Socks,23.74,2,0
O019125,u02096,2025-01-02 00:24:00,Fashion,Tshirt,22.97,1,0
O019126,u02970,2025-01-06 13:54:00,Beauty,Shampoo,32.76,2,0
O019127,u00819,2025-01-09 04:30:00,IT,GPU,22.08,3,0
O019128,u02774,2025-01-04 08:32:00,Beauty,Lotion,27.99,1,0
O019129,u02475,2025-01-10 03:29:00,Home,AirFryer, 49.43 ,4,1
O019130,u02869,2025-01-02 16:58:00,Food,Noodles,12.58,2,1
O019131,u03575,2025-01-04 23:15:00,Fashion,Socks,23.99,1,0
O019132,u01171,2025-01-14T21:10:00,Food,Chocolate,40.46,4,1
O019133,u00183,2025-01-15 19:32:00,,Chocolate,29.54,1,1
O019134,u02233,2025-01-14T15:09:00,,,20.01,1,1
O019135,u01401,2025-01-06T04:08:00,Beauty,Serum,16.26,3,1
O019136,u03420,2025-02-03T11:25:00,Fashion,Socks,16.45,4,1
O019137,u00480,2025-01-04 10:33:00,  Book ,Novel,7.47,1,1
O019138,u03389,2025/01/01 19:27:00,Beauty,Shampoo,38.5,3,1
O019139,u02501,2025-01-07 02:51:00,Book,Magazine,43.47,4,0
O019140,u01029,2025-01-04 18:42:00,Fashion,Jacket,34.11,1,1
O019141,u00365,2025-01-07 07:11:00,Beauty,Shampoo,28.47,2,1
O019142,u03621,2025-01-04 07:10:00,Beauty,Lotion,14.28,2,1
O019143,u01831,2025-01-20T05:15:00,IT,Headset,24.33,1,1
O019144,u00102,2025-01-02 17:06:00,Book,Novel,78.13,NaN,1
O019145,u02893,2025-01-09 16:15:00,Beauty,Lotion,34.03,1,1
O019146,u03161,2025-01-02T03:28:00,Beauty,Perfume,23.54,4,1
O019147,u03582,2025-01-02 06:24:00,Beauty,Serum,36.44,1,1
O019148,u00383,2025-01-23 02:58:00,IT,Router,12.42,3,1
O019149,u01057,2025-01-01 23:29:00,  Food ,Cereal,28.23,2,1
O019150,u01825,2025-01-06 14:47:00,  Book ,Textbook,17.92,2,1
O019151,u00193,2025-01-10T02:22:00,Food,Coffee,34.99,3,1
O019152,u00434,2025/01/04 00:10:00,Home,Lamp,30.69,5,0
O019153,u01985,2025/01/03 10:40:00,Food,Sauce,21.63,3,1
O019154,u02549,2025-01-07T10:26:00,Sports,Dumbbell,17.06,2,0
O019155,u03625,2025-01-01 17:11:00,Sports,Ball,62.38,1,1
O019156,u02755,2025/01/07 02:50:00,Food,Tea,19.93,3,0
O019157,u00913,2025-01-04 14:24:00,IT,Router,18.69,,1
O019158,u03215,2025-01-04 19:15:00,Beauty,Lotion,28.84,1,1
O019159,u01500,2025-01-07T22:47:00,Book,Magazine,26.78,1,1
O019160,u01641,2025-01-05T21:38:00,Fashion,Jacket,12.14,2,0
O019161,u00212,2025-01-03 04:55:00,IT,Router,17.42,1,1
O019162,u03711,2025/01/01 15:24:00,Fashion,Jacket,34.55,NaN,1
O019163,u01003,2025-01-12 07:17:00,Home,  AirFryer ,49.42,4,1
O019164,u03714,2025-01-19 01:31:00,Food,Sauce,12.68,1,1
O019165,u01473,2025/01/11 16:55:00,Sports,YogaMat,14.11,2,1
O019166,u02171,2025/01/08 12:10:00,Fashion,Sneakers,29.78, 2 ,0
O019167,u00399,2025-01-02T23:06:00,Sports,Bottle,40.21,2,1
O019168,u03891,2025-01-02T07:04:00,Food,Sauce,21.04,1,1
O019169,u00547,2025-01-02 00:42:00,,Monitor,28.46, 5 ,1
O019170,u02601,2025-01-02 00:57:00,Food,Cereal,57.64, 4 ,0
O019171,u01438,2025/01/02 18:01:00,Food,Noodles,11.39,2,1
O019172,u00776,2025/01/01 18:06:00,,Bedding,21.18,1,0
O019173,u03990,2025-01-13 03:21:00,Home,Lamp,13.95,1,0
O019174,u00997,2025-01-01T18:36:00,Food,Snack,31.58,3,1
O019175,u03957,2025-01-07T14:33:00,Beauty,Perfume,30.74,2,1
O019176,u02634,2025-01-06 11:27:00,Home,  Desk ,41.97,1,1
O019177,u03737,2025-01-04 04:06:00,Home,Chair, 70.53 ,3,1
O019178,u00998,2025-01-04 06:53:00,Book,,65.36,1,1
O019179,u02127,2025-01-03 19:21:00,Book,Novel,23.96,3,0
O019180,u01342,2025-01-03 03:59:00,Beauty,Serum,6.75,1,1
O019181,u02159,2025/01/03 06:58:00,Fashion,Tshirt,37.27,1,1
O019182,u00385,2025-01-12 21:49:00,Beauty,MaskPack,31.61,1,1
O019183,u00334,2025-01-07 13:24:00,Book,Ebook,14.06,1,1
O019184,u00220,2025-01-04 12:49:00,Book,Magazine,24.53,5,1
O019185,u03977,2025-01-08 21:42:00,Fashion,Socks,52.73,2,1
O019186,u03597,2025-01-11T12:07:00,  Fashion ,Tshirt,32.21,3,1
O019187,u03182,2025-01-11 12:16:00,IT,Monitor,16.86,1,1
O019188,u03402,2025-01-02T20:22:00,Fashion,Cap, 26.7 ,3,0
O019189,u00844,2025-01-09T03:44:00,IT,Mouse,26.8,3,0
O019190,u00298,2025-01-08 04:19:00,Beauty,Cleanser,593.25,4,1
O019191,u02551,2025-01-02 22:46:00,,Lotion,30.29,3,0
O019192,u02429,2025/01/05 18:06:00,IT,Headset,28.46,4,1
O019193,u00808,2025/01/03 18:05:00,,Tshirt,6.08,3,0
O019194,u01488,2025-01-06T17:15:00,Home,  AirFryer ,31.56,2,1
O019195,u00532,2025-01-12 10:40:00,  Home ,Lamp, 33.54 ,2,1
O019196,u00390,2025/01/04 21:50:00,Sports,Dumbbell,8.24,1,1
O019197,u02441,2025-01-02T19:18:00,IT,Keyboard,53.82,2,1
O019198,u00631,2025-01-03 20:16:00,Book,Novel,-19.31,3,1
O019199,u01795,2025/01/05 20:27:00,Book,Novel,29.05,2,1
O019200,  u02130 ,2025-01-06 02:16:00,,Vacuum,47.07,1,0
O019201,u03016,2025-01-05 21:11:00,Food,Tea,52.17,2,0
O019202,u03952,2025-01-03T08:05:00,IT,Keyboard,58.24,1,1
O019203,u01370,2025-01-07 10:05:00,Book,Workbook,16.98,2,1
O019204,u00061,2025-01-03 22:58:00,IT,Router,45.23,2,0
O019205,u03947,2025-01-07 23:38:00,Home,AirFryer,7.66,NaN,1
O019206,u01202,2025-01-04T22:42:00,Food,Coffee,12.57,3,1
O019207,u03406,2025-01-17T06:19:00,Book,Novel,23.73,1,1
O019208,u01934,2025-01-19 02:24:00,Fashion,Jeans,37.67,4,0
O019209,u03673,2025/01/01 11:28:00,  Home ,Bedding,15.77,3,1
O019210,u00062,2025/01/04 20:21:00,Sports,YogaMat,44.14,3,1
O019211,u00742,2025-01-06 04:12:00,Home,Vacuum,53.14,1,1
O019212,u01928,2025-01-04 07:54:00,Home,Vacuum,23.75,3,1
O019213,u03660,,Fashion,Cap,15.16,3,1
O019214,u03662,2025/01/03 16:09:00,IT,Headset,20.89,3,1
O019215,u01583,2025-01-11 19:09:00,Food,Coffee,22.61,1,1
O019216,u03984,2025-01-02 02:56:00,Sports,, 14.69 ,2,1
O019217,u00460,2025/01/02 01:02:00,Food,Chocolate, 36.33 ,1,1
O019218,u02214,2025-01-04 17:53:00,IT,  Keyboard ,30.33,1,1
O019219,u00535,2025-01-21 13:10:00,Fashion,Socks,39.33,2,1
O019220,u00403,2025/01/02 01:56:00,,GPU,16.4,1,1
O019221,u00430,2025-01-14 01:08:00,IT,Monitor, 50.02 ,3,1
O019222,u01367,2025-01-01 15:15:00,IT,SSD,19.37,4,1
O019223,u00909,2025-01-02 10:49:00,Fashion,Cap,22.04,1,1
O019224,u01627,2025/01/05 08:02:00,Fashion,Tshirt,14.2,3,1
O019225,u03017,2025-01-03 14:57:00,Beauty,MaskPack, 13.29 ,3,1
O019226,u01286,2025-01-04T11:48:00,Sports,Shoes,19.21,3,1
O019227,u02114,2025-01-02 03:09:00,Fashion,Cap,31.05,2,1
O019228,u03570,2025-01-02T20:41:00,IT,Keyboard,47.79,2,1
O019229,u00482,2025-01-10 03:30:00,  Home ,Bedding,-30.02,5,1
O019230,u02085,2025-01-08 02:41:00,IT,Laptop,24.34,1,1
O019231,u00780,2025-01-11 18:10:00,Food,Cereal,26.29,1,1
O019232,u01480,2025/01/06 10:17:00,  Sports ,YogaMat,15.05,2,1
O019233,,2025/01/06 07:16:00,Book,Textbook,23.44,1,1
O019234,u02590,2025-01-03 16:51:00,Sports,Shoes,18.8, 2 ,1
O019235,u01170,2025-01-11 04:52:00,Fashion,Jeans,33.54,1,1
O019236,u03647,2025-01-06 06:01:00,Food,Sauce,34.12,2,0
O019237,u00081,2025-01-12T16:04:00,Fashion,Socks,10.85,1,1
O019238,u00508,2025-01-03T08:04:00,Sports,Bottle,29.68, 2 ,1
O019239,u03431,2025-01-08 21:43:00,IT,Keyboard,26.93,2,1
O019240,u02786,2025-01-07 07:54:00,IT,SSD,38.49,2,1
O019241,u02664,2025-01-01 18:58:00,Book,Ebook,30.3,5,1
O019242,u01749,2025-01-05 07:42:00,Fashion,,33.96,1,1
O019243,u03626,2025-01-05 17:56:00,Sports,Ball,35.59,3,1
O019244,u01704,2025-01-03 17:54:00,Fashion,Tshirt,17.0,3,1
O019245,u01815,2025-01-08 23:25:00,IT,Router,16.44,3,1
O019246,u03950,2025-01-07 10:04:00,Sports,Jersey, 12.94 ,2,1
O019247,u01437,2025-01-09T14:36:00,IT,Keyboard,23.23,4,1
O019248,u02933,2025-01-04 07:25:00,Home,AirFryer,53.37,1,1
O019249,u01476,2025-01-10 09:44:00,Beauty,Shampoo,17.37,2,1
O019250,u02239,2025-01-05 10:33:00,Book,  Magazine ,10.67,5,1
O019251,u02988,2025/01/02 15:30:00,IT,Headset,35.31,1,1
O019252,u02081,2025-01-18 22:38:00,Beauty,Lotion,29.57, 2 ,1
O019253,u00763,2025-01-03T11:52:00,Sports,Shoes,46.27, 3 ,1
O019254,u01058,2025-01-06 20:09:00,Food,Chocolate,34.33,2,1
O019255,u03719,2025-01-04 08:31:00,,Bedding,9.19,3,1
O019256,u02296,2025-01-03 10:37:00,Book,  Comics ,21.73,3,1
O019257,u01870,2025-01-10 20:15:00,Food,Chocolate,103.14,4,0
O019258,u01093,2025-01-12 05:34:00,Fashion,Jacket,free,1,1
O019259,u00264,2025/01/15 02:28:00,  Beauty ,Lotion,42.86,3,0
O019260,u00318,2025/01/01 09:21:00,,Textbook,60.55,3,1
O019261,u01718,2025-01-04T17:02:00,IT,Mouse,14.12,1,1
O019262,u03575,2025-01-12T22:34:00,Fashion,Jacket,12.77,3,1
O019263,u01332,2025-01-14T12:09:00,Beauty,MaskPack,56.39,1,1
O019264,u01889,2025/01/05 21:00:00,Fashion,Socks,22.7,3,1
O019265,u03220,2025-01-05T12:11:00,Book,Magazine,38.89,2,1
O019266,u00141,2025-01-08T18:46:00,Sports,Jersey,12.87,1,0
O019267,u03337,2025-01-04T07:14:00,Book,  Magazine ,57.11,1,1
O019268,u01163,2025-01-01 14:53:00,Sports,Shoes,10.08,4,1
O019269,u02777,2025/01/01 13:06:00,Book,,72.69,2,1
O019270,u00024,2025-01-17 08:23:00,Sports,Shoes,41.91,2,0
O019271,u03235,2025/01/03 09:45:00,Fashion,Cap,14.23,1,0
O019272,u03825,2025-01-08 04:00:00,Beauty,Cleanser,69.15,4,1
O019273,u01836,2025-01-01 12:59:00,Beauty,Perfume,66.19, 2 ,1
O019274,u02660,2025-01-06 10:52:00,Home,AirFryer,32.73,1,1
O019275,u03913,2025-01-02 08:18:00,Fashion,Tshirt,40.98,5,1
O019276,u02291,2025-01-05 04:04:00,IT,Mouse,43.14,1,1
O019277,u02320,2025/02/08 16:17:00,Fashion,Jeans,39.2,2,1
O019278,u00570,2025-01-09T12:58:00,IT,Laptop,19.7,2,0
O019279,u03518,2025/01/03 05:49:00,Home,Bedding,32.91,3,0
O019280,u00842,2025-01-02T13:52:00,,Chair,9.47,1,0
O019281,,2025-01-03 01:07:00,Home,Lamp,50.97,2,1
O019282,u03968,2025-01-01 22:41:00,  Beauty ,MaskPack,78.49,1,1
O019283,u03787,2025-01-03 20:31:00,Beauty,Lotion,28.37,1,1
O019284,u03508,2025-01-18T12:48:00,Book,Ebook,92.74,1,1
O019285,u03151,2025-01-03 10:01:00,IT,GPU,11.71,1,0
O019286,u03610,2025-01-06 15:01:00,Beauty,Shampoo,17.5,1,1
O019287,  u03830 ,2025-01-05 21:10:00,IT,Router,,NaN,1
O019288,u02776,2025/01/02 11:23:00,,Ball,29.03,2,1
O019289,u00759,2025-01-04 19:57:00,Fashion,Tshirt,27.96,3,1
O019290,u03638,2025-01-03 10:30:00,Sports,YogaMat,18.21,1,1
O019291,u01128,2025-01-06T06:45:00,IT,Laptop,31.6,4,1
O019292,u00388,2025/01/01 09:28:00,Sports,YogaMat,-8.72,2,1
O019293,u01060,2025-01-17 14:17:00,Beauty,Lotion,27.89,2,1
O019294,u01209,2025-01-02 10:10:00,Fashion,Sneakers,7.13,2,1
O019295,u01568,2025/01/07 23:09:00,Home,Vacuum,23.83,NaN,0
O019296,u02679,2025-01-09T09:34:00,Book,,,1,1
O019297,u00521,2025-01-01T11:48:00,  Book ,Workbook,10.21,6,1
O019298,u03757,2025-01-01 17:27:00,Beauty,Shampoo,33.44,1,0
O019299,u01962,2025/01/03 00:07:00,  Home ,Lamp,60.8,1,1
O019300,u00338,2025-01-18 08:12:00,Food,Noodles,5.94,2,0
O019301,u03992,2025/01/01 12:17:00,Sports,Bottle,27.37,1,1
O019302,u00398,2025-01-12 19:04:00,Home,Bedding,39.72,NaN,1
O019303,u00454,2025-01-03T05:20:00,Food,Tea,22.22,4,1
O019304,u03612,2025-01-29 17:23:00,IT,Keyboard,21.42,1,1
O019305,u02086,2025-01-02 17:29:00,Home,Chair,11.25,2,1
O019306,u02490,2025-01-01 09:46:00,Food,Cereal,21.6,1,1
O019307,u01456,2025-01-01T08:42:00,,Vacuum,22.92,3,1
O019308,u00271,2025-01-01T18:10:00,Food,  Tea ,18.7,1,1
O019309,u01486,2025-01-12 06:17:00,Home,Vacuum,39.85,,1
O019310,u00256,2025/01/02 07:00:00,Beauty,Serum,7.75,1,1
O019311,u01163,2025-01-15T05:30:00,Fashion,Jacket,16.87,1,1
O019312,u01257,2025-01-11 19:45:00,Food,Noodles,59.94,2,1
O019313,u02401,2025-01-03 15:00:00,Home,Lamp,10.53,1,1
O019314,u00189,2025-01-07 02:00:00,Book,Textbook,24.83,2,0
O019315,u02537,2025-01-04T04:59:00,Beauty,Cleanser,32.31, 2 ,1
O019316,u03252,2025-01-12 17:06:00,Sports,Shoes,190.68,6,1
O019317,u02428,2025-01-02T04:28:00,Book,  Textbook ,20.91,1,1
O019318,u03978,2025-01-04T13:25:00,Fashion,Jacket,91.07,3,0
O019319,u03117,2025-01-01T11:06:00,Sports,Bottle,26.82,4,1
O019320,u00159,2025-01-06 01:48:00,Food,Noodles,44.82,1,1
O019321,u01217,2025-01-12 11:23:00,  Home ,Chair,20.45,4,1
O019322,u03674,2025-01-04T04:34:00,Home,Lamp,21.7,1,1
O019323,u00958,2025/01/05 11:25:00,Book,Textbook,28.96,2,1
O019324,u02187,2025-01-08 06:17:00,  Home ,Desk,8.17,1,0
O019325,u02397,2025/01/04 06:32:00,Fashion,Jeans,25.66,2,0
O019326,u00349,2025-01-04 12:04:00,IT,Headset,23.64,3,1
O019327,u00353,2025-01-07 12:23:00,IT,Mouse,16.69, 1 ,1
O019328,u01748,2025/01/02 07:59:00,Sports,Bottle,40.88,1,0
O019329,u01938,2025-01-01 23:38:00,Sports,Dumbbell,12.77,2,0
O019330,u01420,2025-01-13T02:44:00,IT,Router,14.77,1,0
O019331,u03333,2025-01-01 22:16:00,Book,Comics,16.28,2,1
O019332,u01309,2025-01-10 21:47:00,Beauty,  MaskPack ,29.84,1,1
O019333,u03394,2025-01-05 07:49:00,Book,Comics,45.11,1,0
O019334,u00827,2025-01-01T08:34:00,IT,Keyboard,18.03,2,1
O019335,u01994,2025-01-06T16:54:00,Sports,Ball,29.81,5,1
O019336,u03675,2025-01-06T07:43:00,Home,AirFryer,19.58,4,1
O019337,u01546,2025-01-01 10:35:00,Book,Comics,32.52,3,1
O019338,u01364,2025-01-19 09:56:00,Sports,Ball,7.79,2,0
O019339,u00393,2025-01-02 10:07:00,IT,Mouse,65.16,2,1
O019340,u00919,2025/01/03 12:15:00,IT,SSD,12.37,6,1
O019341,u03462,2025-01-17T13:38:00,Fashion,Socks,9.25,5,1
O019342,u01265,2025-01-04 01:18:00,Food,,7.16, 1 ,1
O019343,u02280,2025-01-03 02:31:00,Sports,Bottle,9.01,5,1
O019344,u00250,2025-01-03 20:30:00,Book,Novel,43.65,1,1
O019345,u00129,2025-01-03T19:02:00,Beauty,,19.66,1,0
O019346,u01632,2025-01-02 13:36:00,Food,Coffee,6.69,2,1
O019347,u02710,2025-01-02T02:36:00,Food,Coffee,17.36,4,1
O019348,u02395,2025-01-15 00:56:00,Fashion,Tshirt,17.08,1,1
O019349,u01668,2025-01-14 12:07:00,Fashion,Sneakers,69.73,1,1
O019350,u02921,2025-01-02T12:56:00,Beauty,Shampoo,21.82,1,1
O019351,u00798,2025-01-03 05:51:00,IT,GPU,22.43,2,1
O019352,u02567,2025-01-03T21:08:00,Sports,Shoes,36.69,1,1
O019353,u01638,2025-01-03T12:58:00,Sports,Dumbbell,30.4,2,1
O019354,u02529,2025-01-12 18:35:00,Beauty,MaskPack,8.66,1,1
O019355,u01724,2025/01/02 04:08:00,IT,Headset,21.61,3,1
O019356,u03161,2025-01-08T15:35:00,Sports,  Shoes ,11.04,4,1
O019357,u00423,2025-01-02 01:31:00,Sports,Shoes,8.44,2,0
O019358,u03265,2025-01-08T18:27:00,Beauty,Serum,82.81,,1
O019359,  u01208 ,2025-01-01T13:28:00,Beauty,,27.59,1,1
O019360,u02529,2025-01-05T12:59:00,Book,Novel,22.58,2,1
O019361,u02231,2025-01-02 09:46:00,Beauty,MaskPack,50.9,NaN,1
O019362,u02395,2025-01-03T00:38:00,IT,,35.34,1,0
O019363,u00132,2025-01-09 01:13:00,Fashion,Socks,14.21,1,1
O019364,u02364,2025-01-03 11:08:00,Sports,Jersey,42.64,1,1
O019365,u03551,2025-01-01T16:52:00,Book,Ebook,26.38,3,1
O019366,u00624,2025-01-11T21:47:00,Sports,Shoes,20.87,2,0
O019367,u03525,2025-01-07T12:06:00,IT,GPU,,0,1
O019368,u03487,2025-01-06 08:39:00,Book,Novel,28.59,,1
O019369,u03800,2025-01-10 06:19:00,Home,Vacuum,38.24, 2 ,1
O019370,u00614,2025-01-16T03:52:00,Sports,Dumbbell,35.17,1,0
O019371,u01346,2025/01/01 20:25:00,Sports,Shoes,81.43,2,0
O019372,u02712,2025-01-14 18:11:00,Beauty,Serum,21.96,5,1
O019373,u03564,2025-01-10 10:01:00,Book,Magazine,20.39,3,1
O019374,u01713,2025-01-02 21:20:00,Beauty,Serum,33.23,1,0
O019375,u01504,2025/01/25 00:22:00,,SSD,10.3,2,1
O019376,u01040,2025-01-05 00:50:00,Beauty,Shampoo,free,4,0
O019377,u02486,2025-01-07 05:24:00,Home,Bedding,30.13,2,1
O019378,u00427,2025-01-03 19:13:00,IT,Mouse,23.88,1,1
O019379,u00205,2025/01/04 19:06:00,IT,Mouse,40.43,4,1
O019380,u03727,2025-01-18 15:37:00,  IT ,Keyboard,15.45,2,1
O019381,u01287,2025/01/01 17:10:00,Sports,Ball,170.22,1,0
O019382,u02982,2025/01/02 23:13:00,Food,Noodles,47.5,2,1
O019383,u01828,2025-01-10 04:13:00,Fashion,Tshirt,24.9,1,1
O019384,u02884,2025-01-18 13:09:00,Sports,Dumbbell, 11.82 ,2,1
O019385,u02169,2025/01/02 22:32:00,Book,Comics,52.22,1,1
O019386,u01689,2025-01-05 18:58:00,Beauty,Serum,13.11,1,1
O019387,u03292,2025-01-02 01:51:00,Home,Bedding,21.47,1,1
O019388,u00315,2025-01-14 12:30:00,Book,Textbook,12.62,2,1
O019389,u01341,2025-01-09 17:02:00,Beauty,MaskPack,17.69,1,1
O019390,u00022,2025-01-09 11:09:00,Fashion,Jeans,21.7,1,0
O019391,u02795,2025-01-02 00:24:00,Fashion,  Jacket ,37.67,1,1
O019392,u01383,2025-01-03 02:02:00,IT,GPU,7.75,2,1
O019393,u01349,2025-01-14T17:47:00,Fashion,,20.59,0,1
O019394,u03100,2025-01-07T17:30:00,Fashion,Sneakers,19.63, 3 ,1
O019395,u01077,2025/01/01 13:21:00,Book,Magazine,25.46,1,1
O019396,u03300,2025-01-08T22:39:00,Book,Magazine,20.96,2,1
O019397,u02474,2025-01-06T16:22:00,Beauty,  Serum ,43.25,1,0
O019398,u03593,2025-01-09 07:59:00,Food,Sauce,13.95,1,1
O019399,u00706,2025/01/06 21:37:00,Home,Vacuum,8.23,1,0
O019400,u02136,2025/01/02 22:05:00,Beauty,MaskPack,9.34,6,1
O019401,u02911,2025/01/01 12:33:00,Home,Bedding,free,1,1
O019402,u01369,2025/01/06 03:35:00,Food,Chocolate,free,2,1
O019403,u01549,2025/01/13 13:52:00,  Fashion ,Jeans,77.62, 1 ,1
O019404,u01891,2025-01-03T07:30:00,Sports,Dumbbell,11.74,3,1
O019405,u00581,2025-01-02 13:54:00,Home,Chair,16.37,3,1
O019406,u01325,2025/01/01 13:34:00,Beauty,Serum,30.11,4,1
O019407,u01641,2025-01-26 00:37:00,Book,Workbook,21.27,1,1
O019408,u01246,2025-01-02 19:14:00,IT,,24.62,1,1
O019409,u00956,2025/01/16 04:50:00,Book,Comics,23.72,3,1
O019410,u00984,2025-01-05 08:20:00,,AirFryer,15.84,2,1
O019411,u01707,2025-01-03 12:40:00,,Ball,,1,1
